     4, 16888.34927, 0.00247,   g:,   -47.000, -50.5097,    0.000,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   0,   0,  1
     5, 16888.35158, 0.00231,   g:,   -50.000, -50.5097,    0.000,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   0,   0,  1
     6, 16888.35463, 0.00306,   g:,   -53.000, -50.5097,    0.000,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   0,   0,  1
     7, 16888.35625, 0.00162,   g:,   -40.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   1,   1,  1
     8, 16888.35873, 0.00248,   g:,   -51.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   1,   1,  1
     9, 16888.36158, 0.00285,   g:,   -53.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   1,   1,  1
    10, 16888.36462, 0.00303,   g:,   -56.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   1,   1,  1
    11, 16888.36623, 0.00161,   g:,   -54.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   2,   2,  1
    12, 16888.36870, 0.00247,   g:,   -51.000, -50.5097,    0.000,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   2,   2,  1
    13, 16888.37093, 0.00224,   g:,   -49.000, -50.5097,    0.000,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   2,   2,  1
    14, 16888.37402, 0.00309,   g:,   -47.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   2,   2,  1
    15, 16888.37565, 0.00163,   g:,   -44.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   3,   3,  1
    16, 16888.37814, 0.00249,   g:,   -45.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   3,   3,  1
    17, 16888.38101, 0.00287,   g:,   -49.000, -50.5097,    0.002,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   3,   3,  1
    18, 16888.38410, 0.00309,   g:,   -50.000, -50.5097,    0.002,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   3,   3,  1
    19, 16888.38573, 0.00163,   g:,   -52.000, -50.5097,    0.002,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   4,   4,  1
    20, 16888.38825, 0.00252,   g:,   -57.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   4,   4,  1
    21, 16888.39048, 0.00223,   g:,   -54.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   4,   4,  1
    22, 16888.39358, 0.00310,   g:,   -47.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   4,   4,  1
    23, 16888.39520, 0.00162,   g:,   -51.000, -50.5097,    0.001,   0,   e:, -25964,   8737,   o:, 0.00000, 0.00000,  0.00,   l:, 100,  100,  100,  100,  100,  100, 249.58,   5,   5,  1
